nome_municipio,UF,regiao,codigo_municipio,latitude,longitude
Indiana,SP,Sudeste,3520608,-22.1332,-51.2626
Indiaporã,SP,Sudeste,3520707,-19.9479,-50.2637
Inúbia Paulista,SP,Sudeste,3520806,-21.739,-50.9574
Ipaussu,SP,Sudeste,3520905,-23.0651,-49.6081
Iperó,SP,Sudeste,3521002,-23.4045,-47.6291
Ipeúna,SP,Sudeste,3521101,-22.4239,-47.716
Ipiguá,SP,Sudeste,3521150,-20.648,-49.4035
Iporanga,SP,Sudeste,3521200,-24.5127,-48.5463
Ipuã,SP,Sudeste,3521309,-20.4175,-48.0665
Iracemápolis,SP,Sudeste,3521408,-22.5937,-47.5242
Irapuã,SP,Sudeste,3521507,-21.2677,-49.3974
Irapuru,SP,Sudeste,3521606,-21.4842,-51.3465
Itaberá,SP,Sudeste,3521705,-23.8713,-49.1425
Itaí,SP,Sudeste,3521804,-23.4715,-49.0542
Itajobi,SP,Sudeste,3521903,-21.3555,-49.0537
Itaju,SP,Sudeste,3522000,-21.9516,-48.794
Itanhaém,SP,Sudeste,3522109,-24.0919,-46.8347
Itaoca,SP,Sudeste,3522158,-24.6179,-48.839
Itapecerica da Serra,SP,Sudeste,3522208,-23.7372,-46.8588
Itapetininga,SP,Sudeste,3522307,-23.6455,-48.1233
Itapeva,SP,Sudeste,3522406,-23.9141,-48.8717
Itapevi,SP,Sudeste,3522505,-23.5509,-46.9677
Itapira,SP,Sudeste,3522604,-22.432,-46.7721
Itapirapuã Paulista,SP,Sudeste,3522653,-24.569,-49.2229
Itápolis,SP,Sudeste,3522703,-21.5481,-48.8155
Itaporanga,SP,Sudeste,3522802,-23.6729,-49.4585
Itapuí,SP,Sudeste,3522901,-22.2508,-48.7014
Itapura,SP,Sudeste,3523008,-20.5951,-51.4406
Itaquaquecetuba,SP,Sudeste,3523107,-23.4615,-46.3339
Itararé,SP,Sudeste,3523206,-24.0805,-49.3035
Itariri,SP,Sudeste,3523305,-24.2927,-47.1281
Itatiba,SP,Sudeste,3523404,-23.0067,-46.8143
Itatinga,SP,Sudeste,3523503,-23.1537,-48.6294
Itirapina,SP,Sudeste,3523602,-22.2946,-47.8341
Itirapuã,SP,Sudeste,3523701,-20.6576,-47.1694
Itobi,SP,Sudeste,3523800,-21.749,-46.922
Itu,SP,Sudeste,3523909,-23.3071,-47.2846
Itupeva,SP,Sudeste,3524006,-23.1465,-47.0684
Ituverava,SP,Sudeste,3524105,-20.3295,-47.8096
Jaborandi,SP,Sudeste,3524204,-20.65,-48.416
Jaboticabal,SP,Sudeste,3524303,-21.2183,-48.2879
Jacareí,SP,Sudeste,3524402,-23.2989,-45.9905
Jaci,SP,Sudeste,3524501,-20.945,-49.5812
Jacupiranga,SP,Sudeste,3524600,-24.7774,-48.0539
Jaguariúna,SP,Sudeste,3524709,-22.692,-47.0128
Jales,SP,Sudeste,3524808,-20.2858,-50.5541
Jambeiro,SP,Sudeste,3524907,-23.2793,-45.7106
Jandira,SP,Sudeste,3525003,-23.5441,-46.8997
Jardinópolis,SP,Sudeste,3525102,-20.9921,-47.826
Jarinu,SP,Sudeste,3525201,-23.112,-46.7213
Jaú,SP,Sudeste,3525300,-22.2961,-48.556
Jeriquara,SP,Sudeste,3525409,-20.3401,-47.5742
Joanópolis,SP,Sudeste,3525508,-22.9388,-46.2092
João Ramalho,SP,Sudeste,3525607,-22.2779,-50.7991
José Bonifácio,SP,Sudeste,3525706,-21.0894,-49.7793
Júlio Mesquita,SP,Sudeste,3525805,-21.9729,-49.7934
Jumirim,SP,Sudeste,3525854,-23.0996,-47.7881
Jundiaí,SP,Sudeste,3525904,-23.1946,-46.913
Junqueirópolis,SP,Sudeste,3526001,-21.4489,-51.4351
Juquiá,SP,Sudeste,3526100,-24.2137,-47.6523
Juquitiba,SP,Sudeste,3526209,-23.9552,-47.0246
Lagoinha,SP,Sudeste,3526308,-23.0858,-45.2068
Laranjal Paulista,SP,Sudeste,3526407,-23.0122,-47.8657
Lavínia,SP,Sudeste,3526506,-21.1508,-51.0326
Lavrinhas,SP,Sudeste,3526605,-22.5203,-44.8889
Leme,SP,Sudeste,3526704,-22.1722,-47.3376
Lençóis Paulista,SP,Sudeste,3526803,-22.6761,-48.825
Limeira,SP,Sudeste,3526902,-22.5985,-47.3637
Lindóia,SP,Sudeste,3527009,-22.5134,-46.655
Lins,SP,Sudeste,3527108,-21.6498,-49.6829
Lorena,SP,Sudeste,3527207,-22.794,-45.06
Lourdes,SP,Sudeste,3527256,-20.9491,-50.234
Louveira,SP,Sudeste,3527306,-23.084,-46.9376
Lucélia,SP,Sudeste,3527405,-21.6441,-50.9917
Lucianópolis,SP,Sudeste,3527504,-22.4734,-49.5503
Luís Antônio,SP,Sudeste,3527603,-21.5527,-47.7819
Luiziânia,SP,Sudeste,3527702,-21.6726,-50.3508
Lupércio,SP,Sudeste,3527801,-22.4272,-49.817
Lutécia,SP,Sudeste,3527900,-22.3253,-50.3855
Macatuba,SP,Sudeste,3528007,-22.4871,-48.7194
Macaubal,SP,Sudeste,3528106,-20.8379,-49.975
Macedônia,SP,Sudeste,3528205,-20.0981,-50.1815
Magda,SP,Sudeste,3528304,-20.5965,-50.23
Mairinque,SP,Sudeste,3528403,-23.508,-47.2293
Mairiporã,SP,Sudeste,3528502,-23.3173,-46.5613
Manduri,SP,Sudeste,3528601,-23.047,-49.3036
Marabá Paulista,SP,Sudeste,3528700,-22.1277,-52.0566
Maracaí,SP,Sudeste,3528809,-22.6523,-50.7454
Marapoama,SP,Sudeste,3528858,-21.2555,-49.1378
Mariápolis,SP,Sudeste,3528908,-21.7792,-51.1718
Marília,SP,Sudeste,3529005,-22.1778,-49.9831
Marinópolis,SP,Sudeste,3529104,-20.4799,-50.8323
Martinópolis,SP,Sudeste,3529203,-22.1725,-51.1235
Matão,SP,Sudeste,3529302,-21.6101,-48.4301
Mauá,SP,Sudeste,3529401,-23.6662,-46.4464
Mendonça,SP,Sudeste,3529500,-21.194,-49.5702
Meridiano,SP,Sudeste,3529609,-20.3982,-50.1867
Mesópolis,SP,Sudeste,3529658,-19.9575,-50.6154
Miguelópolis,SP,Sudeste,3529708,-20.1847,-48.1055
Mineiros do Tietê,SP,Sudeste,3529807,-22.4633,-48.4332
Miracatu,SP,Sudeste,3529906,-24.1951,-47.3947
Mira Estrela,SP,Sudeste,3530003,-19.9518,-50.1243
Mirandópolis,SP,Sudeste,3530102,-21.0811,-51.1305
Mirante do Paranapanema,SP,Sudeste,3530201,-22.3492,-51.998
Mirassol,SP,Sudeste,3530300,-20.8277,-49.5043
Mirassolândia,SP,Sudeste,3530409,-20.595,-49.487
Mococa,SP,Sudeste,3530508,-21.4495,-47.033
Mogi das Cruzes,SP,Sudeste,3530607,-23.5696,-46.1861
Mogi Guaçu,SP,Sudeste,3530706,-22.2321,-47.029
Mogi Mirim,SP,Sudeste,3530805,-22.4513,-46.9884
Mombuca,SP,Sudeste,3530904,-22.9427,-47.602
Monções,SP,Sudeste,3531001,-20.8631,-50.0795
Mongaguá,SP,Sudeste,3531100,-24.0702,-46.6681
Monte Alegre do Sul,SP,Sudeste,3531209,-22.7043,-46.6677
Monte Alto,SP,Sudeste,3531308,-21.2593,-48.533
Monte Aprazível,SP,Sudeste,3531407,-20.7375,-49.7658
Monte Azul Paulista,SP,Sudeste,3531506,-20.9089,-48.6813
Monte Castelo,SP,Sudeste,3531605,-21.2549,-51.5714
Monteiro Lobato,SP,Sudeste,3531704,-22.9366,-45.8043
Monte Mor,SP,Sudeste,3531803,-22.9532,-47.3073
Morro Agudo,SP,Sudeste,3531902,-20.6887,-48.1533
Morungaba,SP,Sudeste,3532009,-22.8939,-46.7825
Motuca,SP,Sudeste,3532058,-21.5138,-48.1703
Murutinga do Sul,SP,Sudeste,3532108,-20.9968,-51.3014
Nantes,SP,Sudeste,3532157,-22.5969,-51.2009
Narandiba,SP,Sudeste,3532207,-22.5637,-51.5217
Natividade da Serra,SP,Sudeste,3532306,-23.4151,-45.3814
Nazaré Paulista,SP,Sudeste,3532405,-23.1914,-46.3665
Neves Paulista,SP,Sudeste,3532504,-20.8705,-49.6465
Nhandeara,SP,Sudeste,3532603,-20.6731,-50.0468
Nipoã,SP,Sudeste,3532702,-20.8916,-49.7782
Nova Aliança,SP,Sudeste,3532801,-21.0626,-49.516
Nova Campina,SP,Sudeste,3532827,-24.1906,-48.9729
Nova Canaã Paulista,SP,Sudeste,3532843,-20.3721,-50.9106
Nova Castilho,SP,Sudeste,3532868,-20.7778,-50.3458
Nova Europa,SP,Sudeste,3532900,-21.7743,-48.5497
Nova Granada,SP,Sudeste,3533007,-20.476,-49.3311
Nova Guataporanga,SP,Sudeste,3533106,-21.3224,-51.6454
Nova Independência,SP,Sudeste,3533205,-21.1353,-51.5052
Novais,SP,Sudeste,3533254,-20.9886,-48.918
Nova Luzitânia,SP,Sudeste,3533304,-20.8687,-50.2494
Nova Odessa,SP,Sudeste,3533403,-22.7841,-47.2852
Novo Horizonte,SP,Sudeste,3533502,-21.4692,-49.2838
Nuporanga,SP,Sudeste,3533601,-20.7049,-47.7291
Ocauçu,SP,Sudeste,3533700,-22.4381,-49.9379
Óleo,SP,Sudeste,3533809,-22.9537,-49.383
Olímpia,SP,Sudeste,3533908,-20.7052,-48.9596
Onda Verde,SP,Sudeste,3534005,-20.6174,-49.2436
Oriente,SP,Sudeste,3534104,-22.1419,-50.0937
Orindiúva,SP,Sudeste,3534203,-20.2016,-49.3555
Orlândia,SP,Sudeste,3534302,-20.6979,-47.9058
Osasco,SP,Sudeste,3534401,-23.5287,-46.7893
Oscar Bressane,SP,Sudeste,3534500,-22.2954,-50.2574
Osvaldo Cruz,SP,Sudeste,3534609,-21.7327,-50.8739
Ourinhos,SP,Sudeste,3534708,-22.9527,-49.8524
Ouroeste,SP,Sudeste,3534757,-19.9225,-50.402
Ouro Verde,SP,Sudeste,3534807,-21.5104,-51.7378
Pacaembu,SP,Sudeste,3534906,-21.4956,-51.2742
Palestina,SP,Sudeste,3535002,-20.3212,-49.4976
Palmares Paulista,SP,Sudeste,3535101,-21.1047,-48.8267
Palmeira d'Oeste,SP,Sudeste,3535200,-20.439,-50.7488
Palmital,SP,Sudeste,3535309,-22.8288,-50.2209
Panorama,SP,Sudeste,3535408,-21.4633,-51.8581
Paraguaçu Paulista,SP,Sudeste,3535507,-22.4591,-50.6266
Paraibuna,SP,Sudeste,3535606,-23.4784,-45.6418
Paraíso,SP,Sudeste,3535705,-21.0196,-48.7647
Paranapanema,SP,Sudeste,3535804,-23.4385,-48.7952
Paranapuã,SP,Sudeste,3535903,-20.0638,-50.594
Parapuã,SP,Sudeste,3536000,-21.8529,-50.8217
Pardinho,SP,Sudeste,3536109,-23.1022,-48.4018
Pariquera-Açu,SP,Sudeste,3536208,-24.6783,-47.8501
Parisi,SP,Sudeste,3536257,-20.2716,-50.0374
Patrocínio Paulista,SP,Sudeste,3536307,-20.7042,-47.2894
Paulicéia,SP,Sudeste,3536406,-21.1983,-51.7907
Paulínia,SP,Sudeste,3536505,-22.7484,-47.1451
Paulistânia,SP,Sudeste,3536570,-22.5684,-49.3056
Paulo de Faria,SP,Sudeste,3536604,-20.0666,-49.4634
Pederneiras,SP,Sudeste,3536703,-22.3014,-48.8611
Pedra Bela,SP,Sudeste,3536802,-22.7758,-46.4418
Pedranópolis,SP,Sudeste,3536901,-20.2101,-50.107
Pedregulho,SP,Sudeste,3537008,-20.2056,-47.4391
Pedreira,SP,Sudeste,3537107,-22.7547,-46.8886
Pedrinhas Paulista,SP,Sudeste,3537156,-22.8169,-50.8024
Pedro de Toledo,SP,Sudeste,3537206,-24.1637,-47.1635
Penápolis,SP,Sudeste,3537305,-21.4054,-50.0957
Pereira Barreto,SP,Sudeste,3537404,-20.6777,-51.1065
Pereiras,SP,Sudeste,3537503,-23.1205,-47.9788
Peruíbe,SP,Sudeste,3537602,-24.2793,-47.013
Piacatu,SP,Sudeste,3537701,-21.5713,-50.6436
Piedade,SP,Sudeste,3537800,-23.787,-47.4381
Pilar do Sul,SP,Sudeste,3537909,-23.8564,-47.7281
Pindamonhangaba,SP,Sudeste,3538006,-22.88,-45.4593
Pindorama,SP,Sudeste,3538105,-21.2098,-48.9116
Pinhalzinho,SP,Sudeste,3538204,-22.7787,-46.5734
Piquerobi,SP,Sudeste,3538303,-21.8527,-51.7316
Piquete,SP,Sudeste,3538501,-22.5903,-45.1738
Piracaia,SP,Sudeste,3538600,-23.0469,-46.3023
Piracicaba,SP,Sudeste,3538709,-22.7265,-47.784
Piraju,SP,Sudeste,3538808,-23.1869,-49.3661
Pirajuí,SP,Sudeste,3538907,-21.9576,-49.4136
Pirangi,SP,Sudeste,3539004,-21.0939,-48.6694
Pirapora do Bom Jesus,SP,Sudeste,3539103,-23.3784,-46.9849
Pirapozinho,SP,Sudeste,3539202,-22.4792,-51.6198
Pirassununga,SP,Sudeste,3539301,-21.9959,-47.3899
Piratininga,SP,Sudeste,3539400,-22.425,-49.1918
Pitangueiras,SP,Sudeste,3539509,-21.0062,-48.2494
Planalto,SP,Sudeste,3539608,-21.0012,-49.936
Platina,SP,Sudeste,3539707,-22.6252,-50.2127
Poá,SP,Sudeste,3539806,-23.5305,-46.3468
Poloni,SP,Sudeste,3539905,-20.7525,-49.82
Pompéia,SP,Sudeste,3540002,-22.0292,-50.1877
Pongaí,SP,Sudeste,3540101,-21.7302,-49.3589
Pontal,SP,Sudeste,3540200,-20.9846,-48.0644
Pontalinda,SP,Sudeste,3540259,-20.4507,-50.5251
Pontes Gestal,SP,Sudeste,3540309,-20.1748,-49.7574
Populina,SP,Sudeste,3540408,-19.9073,-50.5173
Porangaba,SP,Sudeste,3540507,-23.1739,-48.1174
Porto Feliz,SP,Sudeste,3540606,-23.2303,-47.5169
Porto Ferreira,SP,Sudeste,3540705,-21.8426,-47.4472
Potim,SP,Sudeste,3540754,-22.8253,-45.3032
Potirendaba,SP,Sudeste,3540804,-21.0755,-49.3917
Pracinha,SP,Sudeste,3540853,-21.8375,-51.0752
Pradópolis,SP,Sudeste,3540903,-21.3444,-48.0861
Praia Grande,SP,Sudeste,3541000,-24.0156,-46.5227
Pratânia,SP,Sudeste,3541059,-22.8185,-48.6969
Presidente Alves,SP,Sudeste,3541109,-22.1222,-49.4318
Presidente Bernardes,SP,Sudeste,3541208,-22.1073,-51.6203
Presidente Epitácio,SP,Sudeste,3541307,-21.9107,-52.1749
Presidente Prudente,SP,Sudeste,3541406,-21.9932,-51.3431
Presidente Venceslau,SP,Sudeste,3541505,-21.793,-51.8383
Promissão,SP,Sudeste,3541604,-21.5245,-49.8705
Quadra,SP,Sudeste,3541653,-23.301,-48.0386
Quatá,SP,Sudeste,3541703,-22.2059,-50.6453
Queiroz,SP,Sudeste,3541802,-21.8006,-50.2453
Queluz,SP,Sudeste,3541901,-22.5043,-44.7853
Quintana,SP,Sudeste,3542008,-22.1002,-50.3693
Rafard,SP,Sudeste,3542107,-23.0452,-47.5838
Rancharia,SP,Sudeste,3542206,-22.2828,-50.9283
Redenção da Serra,SP,Sudeste,3542305,-23.2537,-45.5261
Regente Feijó,SP,Sudeste,3542404,-22.2525,-51.294
Reginópolis,SP,Sudeste,3542503,-21.8832,-49.1805
Registro,SP,Sudeste,3542602,-24.504,-47.8208
Restinga,SP,Sudeste,3542701,-20.6482,-47.5059
Ribeira,SP,Sudeste,3542800,-24.6073,-49.0366
Ribeirão Bonito,SP,Sudeste,3542909,-22.0601,-48.1853
Ribeirão Branco,SP,Sudeste,3543006,-24.2562,-48.7781
Ribeirão Corrente,SP,Sudeste,3543105,-20.4489,-47.5733
Ribeirão do Sul,SP,Sudeste,3543204,-22.7517,-49.9227
Ribeirão dos Índios,SP,Sudeste,3543238,-21.7843,-51.5833
Ribeirão Grande,SP,Sudeste,3543253,-24.1886,-48.3588
Ribeirão Pires,SP,Sudeste,3543303,-23.7011,-46.4028
Ribeirão Preto,SP,Sudeste,3543402,-21.2108,-47.8213
Riversul,SP,Sudeste,3543501,-23.8469,-49.4478
Rifaina,SP,Sudeste,3543600,-20.0608,-47.4409
Rincão,SP,Sudeste,3543709,-21.5939,-48.032
Rinópolis,SP,Sudeste,3543808,-21.6812,-50.7174
Rio Claro,SP,Sudeste,3543907,-22.3739,-47.5799
Rio das Pedras,SP,Sudeste,3544004,-22.8503,-47.5984
Rio Grande da Serra,SP,Sudeste,3544103,-23.7379,-46.3795
Riolândia,SP,Sudeste,3544202,-20.0235,-49.7092
Rosana,SP,Sudeste,3544251,-22.4891,-52.8369
Roseira,SP,Sudeste,3544301,-22.933,-45.3025
Rubiácea,SP,Sudeste,3544400,-21.3609,-50.7858
Rubinéia,SP,Sudeste,3544509,-20.2497,-51.0183
Sabino,SP,Sudeste,3544608,-21.4708,-49.5756
Sagres,SP,Sudeste,3544707,-21.8678,-50.9903
Sales,SP,Sudeste,3544806,-21.3472,-49.5027
Sales Oliveira,SP,Sudeste,3544905,-20.8315,-47.8546
Salesópolis,SP,Sudeste,3545001,-23.5802,-45.8426
Salmourão,SP,Sudeste,3545100,-21.588,-50.8763
Saltinho,SP,Sudeste,3545159,-22.8712,-47.7318
Salto,SP,Sudeste,3545209,-23.1805,-47.3026
Salto de Pirapora,SP,Sudeste,3545308,-23.6528,-47.5806
Salto Grande,SP,Sudeste,3545407,-22.8709,-49.9608
Sandovalina,SP,Sudeste,3545506,-22.4779,-51.8421
Santa Adélia,SP,Sudeste,3545605,-21.3178,-48.819
Santa Albertina,SP,Sudeste,3545704,-20.0142,-50.7277
Santa Bárbara d'Oeste,SP,Sudeste,3545803,-22.8006,-47.4281
Santa Branca,SP,Sudeste,3546009,-23.4264,-45.8633
Santa Clara d'Oeste,SP,Sudeste,3546108,-20.0669,-50.9084
Santa Cruz da Conceição,SP,Sudeste,3546207,-22.1213,-47.4856
Santa Cruz da Esperança,SP,Sudeste,3546256,-21.2748,-47.4396
Santa Cruz das Palmeiras,SP,Sudeste,3546306,-21.8555,-47.2501
Santa Cruz do Rio Pardo,SP,Sudeste,3546405,-22.8093,-49.569
Santa Ernestina,SP,Sudeste,3546504,-21.4525,-48.3668
Santa Fé do Sul,SP,Sudeste,3546603,-20.2419,-50.9502
Santa Gertrudes,SP,Sudeste,3546702,-22.4751,-47.5213
Santa Isabel,SP,Sudeste,3546801,-23.2889,-46.2424
Santa Lúcia,SP,Sudeste,3546900,-21.6708,-48.0574
Santa Maria da Serra,SP,Sudeste,3547007,-22.5646,-48.1543
Santa Mercedes,SP,Sudeste,3547106,-21.3168,-51.7371
Santana da Ponte Pensa,SP,Sudeste,3547205,-20.2607,-50.7971
Santana de Parnaíba,SP,Sudeste,3547304,-23.4494,-46.9168
Santa Rita d'Oeste,SP,Sudeste,3547403,-20.0972,-50.8127
Santa Rita do Passa Quatro,SP,Sudeste,3547502,-21.6825,-47.5079
Santa Rosa de Viterbo,SP,Sudeste,3547601,-21.5038,-47.3662
Santa Salete,SP,Sudeste,3547650,-20.2587,-50.7201
Santo Anastácio,SP,Sudeste,3547700,-22.0377,-51.7225
Santo André,SP,Sudeste,3547809,-23.728,-46.4416
Santo Antônio da Alegria,SP,Sudeste,3547908,-21.0923,-47.1958
Santo Antônio de Posse,SP,Sudeste,3548005,-22.6033,-46.9499
Santo Antônio do Aracanguá,SP,Sudeste,3548054,-20.873,-50.5543
Santo Antônio do Jardim,SP,Sudeste,3548104,-22.1303,-46.6835
Santo Antônio do Pinhal,SP,Sudeste,3548203,-22.8318,-45.6981
Santo Expedito,SP,Sudeste,3548302,-21.8249,-51.3702
Santópolis do Aguapeí,SP,Sudeste,3548401,-21.6602,-50.518
Santos,SP,Sudeste,3548500,-23.8689,-46.2916
São Bento do Sapucaí,SP,Sudeste,3548609,-22.6814,-45.6868
São Bernardo do Campo,SP,Sudeste,3548708,-23.813,-46.5508
São Caetano do Sul,SP,Sudeste,3548807,-23.6261,-46.5661
São Carlos,SP,Sudeste,3548906,-21.9189,-47.8672
São Francisco,SP,Sudeste,3549003,-20.3658,-50.6759
São João da Boa Vista,SP,Sudeste,3549102,-21.978,-46.8022
São João das Duas Pontes,SP,Sudeste,3549201,-20.4084,-50.3835
São João de Iracema,SP,Sudeste,3549250,-20.5208,-50.3563
São João do Pau d'Alho,SP,Sudeste,3549300,-21.2234,-51.673
São Joaquim da Barra,SP,Sudeste,3549409,-20.5505,-47.9385
São José da Bela Vista,SP,Sudeste,3549508,-20.5875,-47.6272
São José do Barreiro,SP,Sudeste,3549607,-22.7489,-44.5873
São José do Rio Pardo,SP,Sudeste,3549706,-21.6037,-46.8795
São José do Rio Preto,SP,Sudeste,3549805,-20.7972,-49.3581
São José dos Campos,SP,Sudeste,3549904,-23.0906,-45.9285
São Lourenço da Serra,SP,Sudeste,3549953,-23.8524,-46.9364
São Luiz do Paraitinga,SP,Sudeste,3550001,-23.2401,-45.2538
São Manuel,SP,Sudeste,3550100,-22.6823,-48.5404
São Miguel Arcanjo,SP,Sudeste,3550209,-23.9139,-47.9933
São Paulo,SP,Sudeste,3550308,-23.6501,-46.6481
São Pedro,SP,Sudeste,3550407,-22.5584,-47.9244
São Pedro do Turvo,SP,Sudeste,3550506,-22.6789,-49.7723
São Roque,SP,Sudeste,3550605,-23.549,-47.1096
São Sebastião,SP,Sudeste,3550704,-23.7522,-45.6056
São Sebastião da Grama,SP,Sudeste,3550803,-21.7541,-46.753
São Simão,SP,Sudeste,3550902,-21.4615,-47.5683
São Vicente,SP,Sudeste,3551009,-23.9592,-46.4882
Sarapuí,SP,Sudeste,3551108,-23.6643,-47.7858
Sarutaiá,SP,Sudeste,3551207,-23.2575,-49.4817
Sebastianópolis do Sul,SP,Sudeste,3551306,-20.6292,-49.9159
Serra Azul,SP,Sudeste,3551405,-21.3161,-47.5497
Serrana,SP,Sudeste,3551504,-21.2169,-47.6123
Serra Negra,SP,Sudeste,3551603,-22.5891,-46.6873
Sertãozinho,SP,Sudeste,3551702,-21.1229,-48.0089
Sete Barras,SP,Sudeste,3551801,-24.2739,-47.9341
Severínia,SP,Sudeste,3551900,-20.7931,-48.7938
Silveiras,SP,Sudeste,3552007,-22.7347,-44.8409
Socorro,SP,Sudeste,3552106,-22.6112,-46.5244
Sorocaba,SP,Sudeste,3552205,-23.4646,-47.4468
Sud Mennucci,SP,Sudeste,3552304,-20.6676,-50.9009
Sumaré,SP,Sudeste,3552403,-22.8419,-47.263
Suzano,SP,Sudeste,3552502,-23.6084,-46.3104
Suzanápolis,SP,Sudeste,3552551,-20.4729,-51.0756
Tabapuã,SP,Sudeste,3552601,-20.9319,-49.0289
Tabatinga,SP,Sudeste,3552700,-21.7125,-48.6291
Taboão da Serra,SP,Sudeste,3552809,-23.6205,-46.7864
Taciba,SP,Sudeste,3552908,-22.5049,-51.3424
Taguaí,SP,Sudeste,3553005,-23.4745,-49.3974
Taiaçu,SP,Sudeste,3553104,-21.1322,-48.5303
Taiúva,SP,Sudeste,3553203,-21.1327,-48.4282
Tambaú,SP,Sudeste,3553302,-21.6018,-47.239
Tanabi,SP,Sudeste,3553401,-20.5312,-49.6465
Tapiraí,SP,Sudeste,3553500,-24.0087,-47.6194
Tapiratiba,SP,Sudeste,3553609,-21.4508,-46.7419
Taquaral,SP,Sudeste,3553658,-21.0693,-48.3994
Taquaritinga,SP,Sudeste,3553708,-21.4256,-48.5379
Taquarituba,SP,Sudeste,3553807,-23.5302,-49.2346
Taquarivaí,SP,Sudeste,3553856,-23.9433,-48.6879
Tarabai,SP,Sudeste,3553906,-22.358,-51.6258
Tarumã,SP,Sudeste,3553955,-22.7635,-50.6014
Tatuí,SP,Sudeste,3554003,-23.3621,-47.8695
Taubaté,SP,Sudeste,3554102,-23.0871,-45.5024
Tejupá,SP,Sudeste,3554201,-23.3425,-49.3066
Teodoro Sampaio,SP,Sudeste,3554300,-22.4166,-52.374
Terra Roxa,SP,Sudeste,3554409,-20.7788,-48.3458
Tietê,SP,Sudeste,3554508,-23.0494,-47.7077
Timburi,SP,Sudeste,3554607,-23.1958,-49.6104
Torre de Pedra,SP,Sudeste,3554656,-23.2501,-48.2127
Torrinha,SP,Sudeste,3554706,-22.4446,-48.1644
Trabiju,SP,Sudeste,3554755,-22.0323,-48.3452
Tremembé,SP,Sudeste,3554805,-22.9408,-45.6042
Três Fronteiras,SP,Sudeste,3554904,-20.2737,-50.8696
Tuiuti,SP,Sudeste,3554953,-22.8303,-46.6876
Tupã,SP,Sudeste,3555000,-21.9473,-50.5346
Tupi Paulista,SP,Sudeste,3555109,-21.3904,-51.5872
Turiúba,SP,Sudeste,3555208,-20.9405,-50.1113
Turmalina,SP,Sudeste,3555307,-20.0835,-50.4568
Ubarana,SP,Sudeste,3555356,-21.2198,-49.7482
Ubatuba,SP,Sudeste,3555406,-23.3788,-45.0237
Ubirajara,SP,Sudeste,3555505,-22.5443,-49.6659
Uchoa,SP,Sudeste,3555604,-20.9369,-49.1577
União Paulista,SP,Sudeste,3555703,-20.8905,-49.8873
Urânia,SP,Sudeste,3555802,-20.2089,-50.6525
Uru,SP,Sudeste,3555901,-21.766,-49.2963
Urupês,SP,Sudeste,3556008,-21.2052,-49.2652
Valentim Gentil,SP,Sudeste,3556107,-20.4205,-50.1017
Valinhos,SP,Sudeste,3556206,-22.9751,-46.9813
Valparaíso,SP,Sudeste,3556305,-21.2031,-50.9239
Vargem,SP,Sudeste,3556354,-22.8902,-46.4145
Vargem Grande do Sul,SP,Sudeste,3556404,-21.8607,-46.899
Vargem Grande Paulista,SP,Sudeste,3556453,-23.6209,-47.0147
Várzea Paulista,SP,Sudeste,3556503,-23.2193,-46.8249
Vera Cruz,SP,Sudeste,3556602,-22.2341,-49.8262
Vinhedo,SP,Sudeste,3556701,-23.0465,-46.9792
Viradouro,SP,Sudeste,3556800,-20.8844,-48.3099
Vista Alegre do Alto,SP,Sudeste,3556909,-21.1767,-48.6494
Vitória Brasil,SP,Sudeste,3556958,-20.1984,-50.4855
Votorantim,SP,Sudeste,3557006,-23.5799,-47.4065
Votuporanga,SP,Sudeste,3557105,-20.4578,-49.9891
Zacarias,SP,Sudeste,3557154,-21.1255,-50.0494
Chavantes,SP,Sudeste,3557204,-23.0463,-49.7265
Estiva Gerbi,SP,Sudeste,3557303,-22.2361,-46.9431
Abatiá,PR,Sul,4100103,-23.3072,-50.3096
Adrianópolis,PR,Sul,4100202,-24.7835,-48.8212
Agudos do Sul,PR,Sul,4100301,-26.0278,-49.3112
Almirante Tamandaré,PR,Sul,4100400,-25.2968,-49.3235
Altamira do Paraná,PR,Sul,4100459,-24.8134,-52.6923
Altônia,PR,Sul,4100509,-23.9026,-53.9488
Alto Paraná,PR,Sul,4100608,-23.0761,-52.3236
Alto Piquiri,PR,Sul,4100707,-24.0983,-53.402
Alvorada do Sul,PR,Sul,4100806,-22.8106,-51.2551
Amaporã,PR,Sul,4100905,-23.1288,-52.8349
Ampére,PR,Sul,4101002,-25.9167,-53.4832
Anahy,PR,Sul,4101051,-24.6441,-53.1438
Andirá,PR,Sul,4101101,-23.0179,-50.2716
Ângulo,PR,Sul,4101150,-23.1916,-51.9183
Antonina,PR,Sul,4101200,-25.306,-48.7209
Antônio Olinto,PR,Sul,4101309,-25.96,-50.1284
Apucarana,PR,Sul,4101408,-23.572,-51.446
Arapongas,PR,Sul,4101507,-23.4408,-51.4282
Arapoti,PR,Sul,4101606,-24.0928,-49.9757
Arapuã,PR,Sul,4101655,-24.344,-51.8153
Araruna,PR,Sul,4101705,-23.9551,-52.5766
Araucária,PR,Sul,4101804,-25.6086,-49.4415
Ariranha do Ivaí,PR,Sul,4101853,-24.3779,-51.538
Assaí,PR,Sul,4101903,-23.4054,-50.8756
Assis Chateaubriand,PR,Sul,4102000,-24.426,-53.5846
